mcule_id	smiles	insoluble
M840656	CS(=O)(=O)CCC1NC(=O)N(CC2=CC=C(C=C2)C(F)(F)F)C1=O	0
M1122995	CCC1(NC(=O)N(CN(CC(C)C)CC(C)C)C1=O)C1=CC=C(OC)C=C1	0
M1122996	CCOC(=O)C(=CC1=CC=C(OC)C(OC)=C1)C1=NN2C(C)=NN=C2SC1	0
M1122997	O=C(N1CCCC1)C1=CC=C(CS(=O)(=O)C2=CC=CC=C2)O1	0
M1057286	IC1=CC=C(NC(=O)C2COC3=CC=CC=C3O2)C=C1	0
M1057287	CSC1=CC=C(NC(=O)CCC2=CSC=C2)C=C1	0
M1057288	COC1=CC=C(C=C1)C(=O)NC1=CC=C(SC)C=C1	0
M1122998	CC1=CC=C(C)C(OCCCN2NS(=O)(=O)C3=CC=CC=C3C2=O)=C1	0
M1057289	CCCNC(=O)NC(=O)CSC1=NN=C(N1C)C1=CC=C(Cl)C=C1	0
M1122999	CCCCNC(=O)NC(=O)CSC1=NC2=C(SC=C2)C(=O)N1C	1
M1123000	CC(SC1=CC(C(=O)NC2CC2)=C2C=CC=CC2=N1)C(=O)NC(=O)NC1CC1	0
M1123001	CCNC(=O)NC(=O)C(C)SC1=NC2=C(SC=C2)C(=O)N1CC=C	0
M1123002	COC1=CC(CC(=O)NC2=C(OC3=C2C=CC=C3)C(N)=O)=CC(OC)=C1OC	0
M1123003	[O-][N+](=O)C1=CC=C(C=C1)C(=O)C=CC1=CC=C(Br)C=C1F	0
M1123004	CC1=CC=CC=C1NC(=O)CCCCC1SCC2NC(=O)NC12	0
M1123005	CCCOC1=CC=CC=C1NC(=O)CC1=NN(C)C(=O)C2=C1C=CC=C2	0
M1123006	OC1CCC(CC1)NC(=O)C=CC1=NC2=C(S1)C=CC=C2	0
M1123007	Br.CN1CCN(CC1)C1=NC(=CS1)C1=CC=C(C=C1)S(=O)(=O)N1CCCC1	0
M1123008	COCCNC1=C(Cl)C(=O)N(N=C1)C1=CC=C(C=N1)C(F)(F)F	0
M1123009	CN1CCN(CC1)C1=C(Cl)C(=O)N(N=C1)C1=CC=C(C=N1)C(F)(F)F	0
M1057296	COC1=CC=C(C=C1)C1=CC2=C(S1)C(=NC=N2)N1CCN(C)CC1	0
M1123010	CN(C)C(=O)C1CCN(CC1)C1=NC2=C(Cl)C(C)=NN2C2=C1C=CC=C2	1
M1123011	OCCNC1=C(Cl)C(=O)N(N=C1)C1=CC=C(C=N1)C(F)(F)F	0
M1057297	COCCNC(=O)CN(C)C1=NC=NC2=C1SC(=C2)C1=CC=C(OC)C=C1	0
M1123012	CC(=O)C1=CC=CC(OCC2=CC(F)=CC3=C2OCOC3)=C1	0
M1123013	CC1=C(C)C2=C(S1)N=CN=C2N1CCC(CC1)C(=O)NCC1CCCO1	0
M1123014	CN(CC1=NOC(=C1)C1=CC=CC=C1)S(=O)(=O)C1=CC=C(F)C=C1	0
M1123015	CCOC1=CC=CC=C1OC1=NC=NC2=C1C1=C(CCCC1)S2	0
M1123016	CN(CC1=CC=C2OCOC2=C1)C(=O)C1=CC2=C(S1)C=CC(=C2)[N+]([O-])=O	1
M1123017	CC1=CC=CC=C1N1CCN(CN2C(=O)C(=O)C3=CC4=C(OCCO4)C=C23)CC1	0
M1123018	CC1=C(C)C2=C(S1)N=C(CSC1=NN=NN1C1=CC=CC=C1C)N=C2N	0
M1123019	CCOC(=O)C1CCN(CC2=NC(N)=C3C(C)=C(C)SC3=N2)CC1	0
M1123020	COC1=CC=C(C=C1)C1=NOC(CSC2=NN=NN2C2=CC=CC=C2)=C1	0
M1123021	CC(O)CNC1=C(Cl)C(=O)N(N=C1)C1=CC=C(C=N1)C(F)(F)F	0
M1123022	CN1C(SCC2=C(F)C=CC=C2Cl)=NN=C1C1CCS(=O)(=O)C1	0
M1123023	CC1=CC=CC(C)=C1OCCON1N=NC2=C1C=C(C=C2)S(C)(=O)=O	0
M1123024	CC1CCN(CC(=O)C2=CN(CCC#N)C3=C2C=CC=C3)CC1	0
M1123025	CCN(CC)C(=O)CN(C)C1=NC=NC2=C1C(=CS2)C1=CC=C(C)C=C1	0
M1057290	CC1=CC=C(SCCNC(=O)CSC2=NN=CN2C2=CC=CC=C2)C=C1	0
M1123026	FC1=CC=CC=C1CN(C1CC1)C(=O)C1=CC(=O)C2=C(O1)C=CC=C2	1
M1057291	N#CC1=CC=CC(CN2CCN(CC2)C2=NC=CC=N2)=C1	0
M1123027	ClC1=CC=C(CN2CCN(CC2)C(=O)NCCCN2C=CN=C2)C=C1	0
M1057292	CC(N1CCC(CC1)C(=O)N1CCCCC1)C(=O)NC1=CC=C(F)C(Cl)=C1	0
M1057293	CC1CCN(CC1)C(=O)CNC(=O)C12CC3CC(CC(Cl)(C3)C1)C2	0
M1123028	COC1=CC=C(CNC(=O)CN(CC=C)S(=O)(=O)C2=CC=CC=C2F)C=C1	0
M1057294	CN(C)S(=O)(=O)C1=CC(NCC(=O)NC2=CC=C(F)C=C2F)=CC=C1C	0
M1057295	COC1=CC=C(C=C1)C(CNC(=O)NC1=CC=CC=C1)C1=CNC2=C1C=CC=C2	0
M1123029	COC1=CC(CNC(=O)C2=COCCO2)=CC(OC)=C1OC	0
M1123030	CN1C=NN=C1SC1=CC=C(Cl)C=C1NS(=O)(=O)C1=CC=CC=C1	0
M1123031	COC(=O)CCN1C=NC2=C(C=C(Cl)C=C2Cl)C1=O	0
M1123032	CCN1C2=C(C=CC=C2)C2=C1N=C(SCCC(=O)OC)N=N2	0
M1123033	CC1(C)N(C(=O)CN2CCCC3CCCCC23)C2=CC=CC=C2NC1=O	0
M1123034	COC(=O)CCN1C(SCC2=CC=CC=C2)=NC2=C(C=CC=C2)C1=O	0
M1057298	CC1CCN(CC(=O)NC2=CC=CC=C2SC(F)F)CC1	0
M1123035	CN(CCC#N)C(=O)CSC1=NN=C(N1C1CC1)C1=CC=CS1	0
M1123036	ClC1=C(C=NN(C1=O)C1=CC=CC=C1)N1CCN(CC2=CSC=C2)CC1	1
M1057299	ClC1=CC=C(C=C1)C1=NN(CCC2=CC=NC=C2)N=N1	0
M1123037	CCN(CC1CCCCC1)CC1=NC2=C(C=CC=C2)C(=O)N1	0
M1123038	COC1=CC(=CC(CC=C)=C1OC)C(=O)NC1CC1	0
M1123039	CC(C)C(NC(C)=O)C(=O)NCCC1=CC=C(S1)C1=CSC(C)=N1	0
M1123040	ClC1=CC=C(C=C1Cl)S(=O)(=O)N1CCN(CC2=CC=CC=N2)CC1	0
M1123041	COC1=CC=C2OC(C(=O)N3CCN(CC3)C(=O)C3CC3)=C(C)C2=C1	0
M840680	O=C1N(CC2=COC(=N2)C2=CC=CC=C2)N=NN1C1=CC=CC=C1	0
M1123042	CCN1CCN(CC1)C1=CC=C(NC(=O)C2(C)CC2(Cl)Cl)C=C1	0
M1057300	CC1=C(SC(=N1)N1CCCC1)C(=O)NC1=CC=CC=C1	0
M1123043	CN(C)S(=O)(=O)C1=CC=C(C=C1)C1=CSC(=N1)C1=CC=CS1	0
M1123044	CC(C)CC1NC(=O)N(CCCOC2=CC=CC=C2)C1=O	0
M1057301	COC1=CC=C(NC(=O)C=CC2=NC3=C(O2)C=CC=C3)C(OC)=C1	0
M1057302	CCC(C)(C)NC(=O)CSC1=NC2=C(C3=C(CCCC3)S2)C(=O)N1	0
M1057303	CCC(C)(C)NC(=O)CSC1=NC2=C(C=CC=C2)C(=O)N1C1=CC(C)=CC=N1	0
M1123045	CSC1=NN=C(SCC(=O)N2CCN(CC2)C2=NC=CC=N2)S1	0
M840684	COC(=O)C1=C(C)C2=C(C=CC=C2)N=C1CSC1=NN=C(O1)C1=CC=NC=C1	0
M1123046	CC(SC1=CC(C(=O)NC2CC2)=C2C=CC=CC2=N1)C(=O)NCC1CCCO1	0
M1123047	CN1C(SCC(=O)NC2=C(OC3=C2C=CC=C3)C(C)=O)=NN=C1C(F)(F)F	0
M1123048	CN1C(SCC(=O)NC2=C(OC3=C2C=CC=C3)C(C)=O)=NN=C1C1=CC=CO1	0
M1123049	CN(CC1=CSC=C1)C(=O)CSC1=NN=C2N1C1=C(C=CC=C1)C(=O)N2C	0
M1123050	CN1C2=NN=C(SCCOC3=CC(C)=CC=C3C)N2C2=C(C=CC=C2)C1=O	1
M1123051	CN(C)C(=O)CN(C)C1=NC2=C(Cl)C(C)=NN2C2=C1C=CC=C2	0
M1057304	[O-][N+](=O)C1=CC=C2OCC(=O)N(CC(=O)NC34CC5CC(CC(C5)C3)C4)C2=C1	0
M1123052	O=C(NC12CC3CC(CC(C3)C1)C2)C1CC2=CC=CC=C2O1	0
M1057305	CC(=O)C1=CC=C(OCC(=O)NCC23CC4CC(CC(C4)C2)C3)C=C1	0
M1123053	CC1=CC=CC(=C1)N1C(SCN2C(=O)C3=CC=CC=C3C2=O)=NC2=C(C=CC=C2)C1=O	1
M1057306	CCC1=CC2=C(S1)N=C(SCC(=O)C1=CC=C(C=C1)S(=O)(=O)N(C)C)N(CC=C)C2=O	0
M840689	O=C(NCC1=CN2C=CC=CC2=N1)C1=CC2=C(CCCCC2)S1	0
M1123054	CN1C(C)=CC=C1CNC(=O)CNC(=O)COC1=CC=CC=C1	0
M1123055	BrC1=CC=C(C=C1)C1=CC(C(=O)NCC2=NN=C3CCCCCN23)=C2C=CC=CC2=N1	1
M1123056	COC(=O)C1=C(NC(=O)C2COC3=CC=CC=C3O2)C=CS1	0
M1123057	O=C(CCCC1=NC2=C(C=CC=C2)C(=O)N1)NCCCOCC1=CC=CC=C1	0
M1057307	COC(=O)C1=CC=CC(NC(=O)C2=CC(=CN2C)S(=O)(=O)N2CCCC2)=C1	0
M1057308	CC1=CC=CC2=C1N=CN(CC(=O)NC1=CC=CC=C1Br)C2=O	0
M1057309	COC1=CC=C(CC(=O)NC2=CC=C3OC(C)C(=O)NC3=C2)C=C1	0
M1057310	NC(=O)CCN(C(=O)COC1=CC=C(Cl)C=C1)C1=CC=CC=C1	0
M1057311	O=C(COC1=CC=C2C=CC(=O)OC2=C1)NCCSCC1=CSC=C1	0
M1057324	COC1=CN(N=C1C(=O)NCC(N(C)C)C1=CC=CC=C1)C1=CC=CC=C1	0
M1123058	COC(=O)C1=CC=C(CNC(=O)NC2=CC=CC(C)=C2)C=C1	0
M1123059	NC1=CC(N)=NC(SCC(=O)N2CCSC2C2=CC=CC=C2F)=N1	0
M1123060	NC(=O)C1=CC=C(CN2C=NC3=C(C=C(Br)C=C3)C2=O)C=C1	0
M1123061	CN(CN1N=CC2=C(C=CC=C2)C1=O)CC1=CC=CC(Cl)=C1Cl	1
M1057312	CC1CN(CN2C(=O)OC3=C2C=CC=C3)CCO1	0
M1123062	O=C(NCCCOC1=CC=CC=C1)NC1=CC=CC=C1	0
M1057313	CCOC1=CC=C(CCNC(=O)C2=COC=C2)C=C1OCC	0
M1057314	NC(=O)C1=CC=C(NC(=O)CN2C(=O)CSC3=CC=CC=C23)C=C1	0
M1057325	CCCCN1C(CN2CCN(CC2)C2=CC=CC=N2)=NC2=C1C(=O)NC(=O)N2CC1=CC=CC=C1	0
M1057326	O=C(CN1CCCC1C1=CC=C2OCCOC2=C1)NC1=CC=CC=C1CC1=CC=CC=C1	0
M1123063	O=C(C1CCN(CC1)C(=O)C1=CC=CC=C1C1=CC=CC=C1C#N)N1CCCCCC1	0
M840714	O=C(NC1CCCC2=CC=CC=C12)C1CC2=CC=CC=C2O1	0
M1057315	COC(=O)C1=C(NC(=O)CSC2=CC=C(NC(C)=O)C=C2)C=CS1	0
M1057316	COC(=O)C1=C(NC(=O)CC2=COC3=C2C=CC(OC)=C3)C=CS1	0
M1123064	O=C(CC1CS(=O)(=O)C=C1)NC1CCCC2=CC=CC=C12	0
M1123065	FC(F)(F)C1=CC=CC(=C1)N1CCN(CN2N=CC3=C(C=CC=C3)C2=O)CC1	0
M1123066	CCN1C=NC2=C1C(=O)N(CC(=O)NC1=NCCS1)C(=O)N2CC1=CC=CC=C1	0
M1123067	FC(F)(F)C1=CC=CC(=C1)C(=O)CN1C(=O)C2=CC=CC=C2S1(=O)=O	0
M1123068	CN1C(=O)C(=CC2=C(C)N(N=C2C)C2CCS(=O)(=O)C2)C2=CC=CC=C12	0
M1123069	CCCCNC(=O)C1=CC=C2N3CCCC3C(=O)NC2=C1	0
M1123070	O=C(NCCCOC1CCCCC1)C1=CN2CCS(=O)(=O)N=C2C=C1	0
M1123071	CC1=NC2=C(C=C(Cl)C=C2)C(C2=CC=CC=C2Cl)=C1C(N)=O	0
M1123072	FC1=CC(F)=C2N=C(NC(=O)CNC(=O)C3CCCCC3)SC2=C1	0
M1123073	CC1CC2(CC(C)(C)C1)NC(=O)N(CC(=O)NC1=NC=CC=C1C)C2=O	0
M691528	[O-][N+](=O)C1=CC=CC(C=C2CCC3=CC=CC=C3C2=O)=C1	0
M1123074	FC(F)(F)C1=CC=CC(C=CC(=O)C2=CC=C3OCOC3=C2)=C1	0
M1123075	COC1=CC(OC)=C(C=C2C(=O)C3=CC=CC=C3C2=O)C=C1OC	1
M1123076	O=S(=O)(N1CCC(CC1)OCC1=CC=CC=C1)C1=CC=CC(=C1)C#N	0
M1123077	COC1=CC=C(OC)C(=C1)C(=O)C=CC1=CC=C(Br)S1	0
M1123078	CC1=CC=CC(OCC(=O)NCC2=CC=C3OCCOC3=C2)=C1	0
M1057327	CN1C=CN=C1SCC(=O)NC(C1=CC=CS1)C1=CC=C(F)C=C1	0
M1123079	CCOC(=O)C1=C(C)NC(C(=O)N2CC(C)CC(C)C2)=C1C	1
M1123080	COC1=CC2=C(OC(C)C2)C=C1C=C1SC(=NC1=O)N1CCOCC1	0
M1123081	CC(=O)NCC1=CC=C(O1)C1=CSC(NC(=O)C2CCCCC2)=N1	0
M1057328	CCOC1=CC=C(C=C1)N1C(=O)C2=CC=CC=C2NC11CCSC1	0
M1057038	CC1=C(C)C2=C(S1)N=C(C)N=C2SCC(=O)N1CCCCC1	0
M1123082	CC1=NN(C(C)=C1CNC(=O)CCN1C(=O)NC2(CCCC2)C1=O)C1=CC=CC=C1	0
M1123083	CC1CN(CCO1)C(=O)C1=CC(=NC2=C1C(C)=NO2)C1=CC=CO1	0
M1123084	CCCNC(=O)C1=CC(=CN1C)S(=O)(=O)N1CCOCC1	0
M1123085	CCCCCNC(=O)C1=CC(=CN1C)S(=O)(=O)N1CCOCC1	0
M1123086	CC(SC1=NN=C(NCC2=CC=C(F)C=C2)S1)C#N	0
M1123087	CCN1C(SCC2=CN3C=CC=CC3=N2)=NN=C1C1=CC=C(OC)C=C1	0
M1123088	COC1=CC=C(C=C1CN1C(=O)N(C2CCCCC2C)C(=O)C1=O)C(C)=O	0
M1123089	CC1=NN=C(SCC2=NC(N)=C3C=CC=CC3=N2)N1CC1=CC=CC=C1	0
M1123090	CC1CCC2=C(C1)SC1=C2C(SCC(=O)N(C)CCC#N)=NC=N1	0
M1123091	CN(C)C1=CC=C(CN(C)S(=O)(=O)CC2=CC=CC=C2)C=C1	0
M1123092	CN(CC1=C(C)N(N=C1C)C1=CC=CC=C1)S(=O)(=O)CC1=CC=CC=C1	0
M1123093	CCOC(=O)N1CCC(CC1)NS(=O)(=O)C1=CC=C(C=C1)C(=O)OC	0
M1123094	FC1=CC(Cl)=CC=C1S(=O)(=O)N1CCN(CC2=CC=CC=N2)CC1	0
M840728	O=C1N(CC2=NC=C(O2)C2=CC=CC=C2)C(=O)C(=O)N1CC1=CC=CC=C1	0
M1123095	CCN1C(SCC2=NC3=C(O2)C=CC=C3)=NN=C1C1=CC=CS1	0
M1123096	O=C1N(CC2=NC(=NO2)C2=CC=CC=C2)C(=O)C(=O)N1CC1=CC=CC=C1	0
M1123097	CC(C)(C)C(=O)NCC1=CC=C(S1)C(=O)CN1N=NC(=N1)C1=CC=CC=C1	0
M1123098	O=C(NCC12CC3CC(CC(C3)C1)C2)C1=CC=CN=C1N1CCCC1	0
M1123099	CC1=CC=C(O1)C1=CSC(NC(=O)CCC(=O)N2CCOCC2)=N1	0
M1123100	ClC1=CC=CC=C1S(=O)(=O)N1CCN(CC2=CSC=C2)CC1	0
M1123101	FC1=CC=C(C=C1)S(=O)(=O)N1CCN(CN2C(=O)OC3=C2C=CC=C3)CC1	0
M1123102	CN(CN1C(=O)NC2(CCCCCC2)C1=O)CC1=C(F)C=CC=C1Cl	0
M1057039	CC1CCN(CN2C(=O)C(=O)C3=CC4=C(OCCO4)C=C23)CC1	0
M1123103	CN(CC1=CC=C(C)C=C1)S(=O)(=O)CC1=CC=C(C=C1)C#N	0
M1123104	ClC1=CC=C(OCCN2C(=O)NC3(CCOC4=CC=CC=C34)C2=O)C=C1	0
M1123105	CC1=CC=C(C=C1C)S(=O)(=O)N1CCN(CC2=CC=CC=N2)CC1	0
M1057040	CCC1=CC=C2C(CN3C(=O)N(C4CCCC4)C(=O)C3=O)=CC(=O)OC2=C1	0
M860171	O=C(N1CCC(CC2=CC=CC=C2)CC1)C1=CC=C2NN=NC2=C1	0
M1123106	CC1=NC2=NC(SCC3=NC(=NO3)C3=CC=CC=C3C)=NN2C(C)=C1	0
M1123107	CN1C(SCC(=O)C(C)(C)C)=NN=C1C1=CC=C(C)C=C1	0
M1123108	CC1=CC=C(N2N=NN=C2SCC2=NC(=NO2)C2=CC=CC=C2)C(C)=C1	0
M1123109	CN(CCC#N)C(=O)CSC1=NN=C(N1C1CCCCC1)C1=CC=CO1	0
M1123110	ClC1=CC=CC(=C1)C(=O)CN1C(=O)NC2(CCCCCC2)C1=O	0
M1123111	CC1CCCN(C1)C(=O)CN1C(=O)NC(C)(C1=O)C1=CC=C(C)C=C1	0
M1123112	C(SC1=NN=NN1C1=CC=CC=C1)C1=NC(=NO1)C1=CSC=C1	0
M1123113	O=C1N(CC2=NC(=NO2)C2=CSC=C2)C(=O)C2=CC=CC=C12	0
M1123114	CC1=CC=C(C)C(CN2C(=O)NC3(CCOC4=CC=CC=C34)C2=O)=C1	0
M1123115	CCOC(=O)N1CCN(CC1)C(=O)CSC1=NC2=C(C=CC=C2)N1C	0
M1123116	CC1CC(C)CN(C1)C(=O)CN1C(=O)NC2(CCOC3=CC=CC=C23)C1=O	0
M1123117	CC1=CC=C(C)C(=C1)C(=O)OCN1N=NC2=C(C=CC=C2)C1=O	0
M1123118	CC1=CC=CC=C1OC1=C(N2C=CSC2=N1)[N+]([O-])=O	0
M1123119	COC1=CC(CC=C)=CC=C1OC1=CC=C(C=C1[N+]([O-])=O)S(C)(=O)=O	0
M840735	COC1=CC=NC(=N1)N(C)CC(=O)NC1=C(C)C=C(C)C=C1C	0
M1123120	COC1=CC=NC(=N1)N1CCC(CC1)C(=O)NC1=CC=C2OCOC2=C1	0
M1123121	CC(C)NC(=O)NC(=O)C(C)N1CCN(CC1)C1=CC(C)=NC(=N1)C(C)C	0
M1057041	CCOCCCNC(=O)CN1C=NC2=C(C(C)=C(S2)C2=CC=CC=C2)C1=O	0
M1057042	COC1=CC=C(CCNC(=O)CSCC(=O)NC2=CC=C(F)C=C2)C=C1	0
M1057043	CCOC1=CC=CC=C1C(=O)NCCCC(=O)NC1=CC=CC=C1	0
M1123122	COC1=CC2=C(OC3=C2C=CC=C3)C=C1NC(=O)C1=C(C)OC(=O)C=C1C	0
M1123123	COC(=O)C1=C(C)C(C(=O)OC)=C(NC(=O)C2=CC=CC=C2F)S1	1
M1057044	CSC1=CC=C(NC(=O)C2=CC=C3OCCOC3=C2)C=C1	0
M1123124	CSC1=CC=C(NC(=O)CCC(=O)C2=CC=C3OCCOC3=C2)C=C1	0
M1057045	CCCN1C(=O)N(C)C(=O)C(C2=CSC(NCC3=CC=CO3)=N2)=C1N	0
M1057046	CC(=O)C1=CC=C(C=C1)N1CCN(CC1)C(=O)CSC1=CC=CC2=C1C(Cl)=CC=C2	0
M1057047	COC(=O)C1=C(NC(=O)CCNC(=O)C2=CC=CC=C2)C=CS1	0
M1123125	CCOC1=CC=CC=C1CCC(=O)NC1=CC(=CC=C1O)S(=O)(=O)CC	0
M1123126	CC(C)CN1C(N)=C(C(=O)COC(=O)C2(CCCC2)C2=CC=CC=C2F)C(=O)N(C)C1=O	0
M1123127	OC1=CC=C(F)C=C1C(=O)C1=CNC(=C1)C1=NN=C2CCCCCN12	0
M840748	C1=CC=C(C=C1)C1=NC2=NN=NN2C(=C1)C1=CC=CC=C1	0
M840749	CC1=CC=C(C=C1)C1=C(CC(O)=O)C(C)=NC2=C1C1=C(CCC1)S2	0
M1123128	COC1=CC=C(C=C1)C1=CC(=NC2=C1C(C)=NO2)C1=CC=CC=C1	0
M1123129	COC1=CC2=C(C=C1OC)C(=O)N1C=C(C=C(Cl)C1=N2)C(=O)C1=CC=CC=C1O	1
M1057806	CN1C(=O)NC(C(C(=O)C2=CC=CC=C2)C1(O)C(F)(F)F)C1=CC=CC=C1	0
M1057807	C1CCC2=C(C3=CC=CO3)C3=C(N=C2C1)C1=C(O3)C=CC=C1	0
M1123130	CC(C)N1CCC2=C1N1C3=C(C=CC=C3)N=C1C(C#N)=C2C	1
M1123131	CCCN1C(C)=CC(C(=O)COC2=CC=C(C)N=C2[N+]([O-])=O)=C1C	0
M1057059	CC1=CC=C(OCC2=CC=C(Cl)C=C2Cl)C(=N1)[N+]([O-])=O	0
M840759	CC(SC1=NC2=C(C=CC=C2)N1C)C(=O)C1=CC=C(NC(C)=O)C=C1	0
M1057060	BrC1=CC=CC(=C1)C1=NN=C(O1)SCCC1=CC=NC=C1	0
M1123132	O=C(CN1C=NC2=C(C=CS2)C1=O)NCCCN1C=CC2=C1C=CC=C2	0
M840762	CS(=O)(=O)NCCC1=CC=C(C=C1)C(=O)NCC1=CC=CN=C1	0
M1123133	[O-][N+](=O)C1=CC=C(O1)C=CC(=O)N1CCN(CC1)C1=CC=C(F)C=C1	0
M1123134	CCOC1=CC=CC=C1C(=O)NCCCC(=O)NC1=CC(C)=CC=N1	0
M1123135	CCCNC(=O)CNC(=O)CC1=CSC(=N1)C1=CC=CS1	0
M1057061	FC1=CC(Cl)=CC=C1NC(=O)CN1N=CC2=C(C=CC=C2)C1=O	0
M1123136	CN1C2=C(N(CCSC3=NN=C(C)N3C3=CC=CC=C3)C=N2)C(=O)N(C)C1=O	0
M1057048	CC(C)NC(=O)CC1(CCCC1)C(=O)NC1=CC=CC=C1	0
M1123137	CN1C(CC2CCS(=O)(=O)C2)=NN=C1SCC(=O)C1=CC=C(Cl)C=C1	0
M1123138	CN1C(CC2CCS(=O)(=O)C2)=NN=C1SCC1=NC2=C(S1)C=CC=C2	0
M1123139	ClC1=CC=C2N=CN(CC3=CSC(=N3)C3=CC=CS3)C(=O)C2=C1	0
M1057049	COC1=CC(=CC(OC)=C1)C(=O)NCC(=O)NC1CCCC(C)C1C	0
M1123140	OC1CCC(CC1)NC(=O)CCNC(=O)C1=CC=C(Br)C=C1	0
M840769	CC(N(C)S(=O)(=O)C1=CN(C)C(=O)N(C)C1=O)C1=NC2=C(S1)C=CC=C2	0
M1057050	CCN(CC1=CC=CS1)S(=O)(=O)C1=CN(C)C(=O)N(C)C1=O	0
M1123141	CC(NS(=O)(=O)C1=CN(C)C(=O)N(C)C1=O)C1=CC=C(Cl)C=C1Cl	0
M1123142	[O-][N+](=O)C1=CC=CC(CN2N=C(OC2=O)C2=CC=CO2)=C1	0
M1123143	FC1=CC=C(C=C1)C(=O)OCC1=CC(=O)OC2=C1C1=C(C=CC=C1)C=C2	0
M1123144	COC1=CC=C(Br)C(=C1)C(=O)OCC(=O)C1=CC=C(OC)C(OC)=C1	0
M1123145	CCCCCN1C=NN=C1SCC(=O)C(C#N)=C1SC2=CC=CC=C2N1C	0
M1057051	COC1=CC=C(C2=NN=C(O2)SCC2=NC=CN2C(F)F)C(OC)=C1	0
M1057052	CCN(CC)S(=O)(=O)C1=CN(C)C(=C1)C(=O)NCC1=CC=CC=C1F	0
M1123146	CN1C2=C(N(CCSC3=NN=NN3C3=CC=C(C)C=C3)C=N2)C(=O)N(C)C1=O	0
M1123147	CC(SC1=NN=C(N1C1CC1)C1=CC=CS1)C(=O)C1=CC=CC=C1	0
M1123148	COC1=CC(CN2C(=O)C3=CC=CC=C3S2(=O)=O)=CC=C1OC(F)F	0
M1123149	COC(=O)C1=CC=CC(OC2=C(N=CN2C)[N+]([O-])=O)=C1	0
M1123150	CSC1=CC=CC=C1NCC(=O)NC1=CC=CC=C1C(=O)NC1=CC=CC=C1	0
M1123151	CCN(CC(=O)NC1=CC(Cl)=CC=C1C)C(=O)NC(C)C	1
M1123152	CC1=C(C=CO1)C1=NN=C(O1)SCC(=O)C1=CC=C2CCCC2=C1	0
M1057053	CC1=CC(C(=O)CN2C(=O)C3CCCN3C2=O)=C(C)N1C1CC1	0
M1123153	CC1=C(C)C(C#N)=C(NC(=O)CN2CCCCCC2)N1CC1CCCO1	0
M1123154	COC1=CC=C(CNC2=NN=C(SC3CC(C)OC3=O)S2)C=C1	0
M1123155	CC(SC1=NN=C2N1C1=C(C=CC=C1)C(=O)N2C)C(=O)C1=CC=CC=C1	1
M1123156	CN1C(SCCC2=CC=CC=C2)=NC2=C(SC=C2)C1=O	0
M1123157	CN1C(SCC2=CN3C=CC=CC3=N2)=NC2=C(SC=C2)C1=O	0
M1123158	CN1C2=NN=C(SCC3=CC=C(F)C=C3Cl)N2C2=C(C=CC=C2)C1=O	0
M1123159	CN1C(=O)C2=C(C=CS2)N=C1SCC1=CC=C(C=C1)C#N	0
M1123160	CCOC1=CC=CC=C1CSC1=NN=C2N1C1=C(C=CC=C1)C(=O)N2C	1
M1123161	CCOC(=O)C1=C(C)OC(NC(=O)CSC2=NC(C)=CS2)=C1C(N)=O	0
M1123162	CN1C2=NN=C(SCC3=CC=CC=C3C#N)N2C2=C(C=CC=C2)C1=O	0
M1123163	CCN(CC)C(=O)CCNC1=NS(=O)(=O)C2=CC=CC=C12	0
M1123164	CCOC(=O)N1CCC(CC1)NC(=O)COC1=CC=C(Br)C=C1	0
M1123165	COC1=CC(CC=C)=CC(CN2CCN(CC2)C2=CC=CC=N2)=C1O	0
M1057054	COC(=O)C1=C(C)OC(C=CC(=O)NC2=CC=CC(=C2)C(=O)OC)=C1	0
M1123166	BrC1=CC=C(C=C1)C1=CC=C(CN2CCN(CC2)C2=NC=CC=N2)O1	0
M1057055	CCC1=NN=C(NC(=O)C2=CC=CC(NC(=O)OC(C)(C)C)=C2)S1	0
M1057056	CN1C(SCC(=O)C2=CC=CN2)=NC2=C(SC=C2)C1=O	0
M1057057	O=C(C1CC1)N1CCN(CC2=CC=C(C=C2)C(=O)NC2=CC=CC=C2)CC1	0
M1123167	COC1=CC=C(CN2CCCN(CC2)C2=NN=NN2C2=CC=CC=C2)C=C1	0
M1057058	CC(C)CN(C1CCS(=O)(=O)C1)C(=O)COC(=O)C1=CC=C(Br)C=C1	0
M1057067	COCCNC(=O)C1=C(C)C2=C(O1)C(Cl)=CC=C2	0
M1123168	CC1=CC=C(F)C=C1NS(=O)(=O)C1=CC=C(F)C=C1[N+]([O-])=O	0
M1123169	COC1=CC=C(NS(=O)(=O)C2=CC=C(F)C=C2[N+]([O-])=O)C=C1OC	0
M1123170	O=C(NCC1=NN=C2C=CC=CN12)NC1=CC=CC=C1	0
M1123171	FC1=CC=C(NC(=O)NCC2=NN=C3C=CC=CN23)C=C1	0
M1123172	FC(F)OC1=CC=CC=C1CSC1=NC2=C(C=NN2C2=CC=CC=C2)C(=O)N1	0
M1123173	COC1=CC=C(C=C1F)C(=O)CSC1=NN=C(SC)S1	0
M1123174	CCNC1=C(Cl)C(=O)N(N=C1)C1=CC=C(C=N1)C(F)(F)F	0
M1123175	COC1=CC=C(OC)C(=C1)C(=O)OCC1=NC(N)=C2C=CC=CC2=N1	0
